2.0255e-03 9.9156e-15 2.3134e-14 2.7198e-14 5.8940e-15 1.0522e-14 3.9277e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1461e-03 1.0017e-14 2.4011e-14 2.7710e-14 5.9691e-15 1.0632e-14 4.6269e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2740e-03 1.0118e-14 2.4888e-14 2.8115e-14 6.0423e-15 1.0738e-14 5.3882e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4094e-03 1.0219e-14 2.5765e-14 2.8512e-14 6.1136e-15 1.0817e-14 6.0009e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5529e-03 1.0319e-14 2.6639e-14 2.8900e-14 6.1832e-15 1.0917e-14 6.8715e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7050e-03 1.0419e-14 2.7510e-14 2.9280e-14 6.2510e-15 1.1015e-14 7.8027e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8661e-03 1.0520e-14 2.8203e-14 2.9736e-14 6.3168e-15 1.1109e-14 8.7966e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0368e-03 1.0621e-14 2.9066e-14 3.0096e-14 6.3808e-15 1.1201e-14 9.5869e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2176e-03 1.0723e-14 2.9922e-14 3.0446e-14 6.4431e-15 1.1268e-14 1.0686e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4093e-03 1.0827e-14 3.0603e-14 3.0788e-14 6.5032e-15 1.1354e-14 1.1844e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6123e-03 1.0932e-14 3.1446e-14 3.1121e-14 6.5617e-15 1.1437e-14 1.2760e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e-03 1.1040e-14 3.2116e-14 3.1445e-14 6.6184e-15 1.1498e-14 1.4018e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0555e-03 1.1152e-14 3.2943e-14 3.1760e-14 6.6603e-15 1.1576e-14 1.5011e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
