2.8661e-03 5.0210e-15 5.3173e-15 4.2094e-14 5.7840e-15 0.0000e+00
3.0368e-03 5.0078e-15 5.3347e-15 4.2142e-14 5.7886e-15 0.0000e+00
3.2176e-03 4.9894e-15 5.3502e-15 4.2187e-14 5.7927e-15 0.0000e+00
3.4093e-03 4.9656e-15 5.3638e-15 4.2228e-14 5.7966e-15 0.0000e+00
3.6123e-03 4.9366e-15 5.3753e-15 4.2267e-14 5.8002e-15 0.0000e+00
3.8275e-03 4.9023e-15 5.3847e-15 4.2302e-14 5.8035e-15 0.0000e+00
4.0555e-03 4.8627e-15 5.3920e-15 4.2335e-14 5.8066e-15 0.0000e+00
4.2970e-03 4.8179e-15 5.3969e-15 4.2364e-14 5.8092e-15 0.0000e+00
4.5529e-03 4.7680e-15 5.3993e-15 4.2391e-14 5.8116e-15 0.0000e+00
4.8241e-03 4.7130e-15 5.3991e-15 4.2415e-14 5.8138e-15 0.0000e+00
5.1114e-03 4.6531e-15 5.3961e-15 4.2437e-14 5.8157e-15 0.0000e+00
5.4159e-03 4.5884e-15 5.3901e-15 4.2456e-14 5.8173e-15 0.0000e+00
5.7384e-03 4.5192e-15 5.3808e-15 4.2473e-14 5.8187e-15 0.0000e+00
6.0802e-03 4.4457e-15 5.3680e-15 4.2487e-14 5.8198e-15 0.0000e+00
6.4424e-03 4.3680e-15 5.3515e-15 4.2499e-14 5.8207e-15 0.0000e+00
6.8261e-03 4.2866e-15 5.3309e-15 4.2508e-14 5.8213e-15 0.0000e+00
7.2326e-03 4.2016e-15 5.3060e-15 4.2516e-14 5.8217e-15 0.0000e+00
7.6634e-03 4.1134e-15 5.2766e-15 4.2521e-14 5.8218e-15 0.0000e+00
8.1198e-03 4.0224e-15 5.2422e-15 4.2524e-14 5.8217e-15 0.0000e+00
8.6035e-03 3.9288e-15 5.2027e-15 4.2525e-14 5.8214e-15 0.0000e+00
9.1159e-03 3.8330e-15 5.1579e-15 4.2524e-14 5.8208e-15 0.0000e+00
9.6588e-03 3.7354e-15 5.1075e-15 4.2520e-14 5.8200e-15 0.0000e+00
1.0234e-02 3.6365e-15 5.0514e-15 4.2515e-14 5.8190e-15 0.0000e+00
1.0844e-02 3.5364e-15 4.9894e-15 4.2507e-14 5.8177e-15 0.0000e+00
1.1490e-02 3.4356e-15 4.9218e-15 4.2497e-14 5.8162e-15 0.0000e+00
