9.0110e-04 2.0081e-15 5.8532e-15 7.0793e-15 1.3980e-14 6.9718e-16 0.0000e+00 0.0000e+00 0.0000e+00
9.5477e-04 2.0925e-15 5.9530e-15 7.1654e-15 1.4164e-14 7.5948e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.0116e-03 2.1767e-15 6.0506e-15 7.2690e-15 1.4343e-14 8.2453e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.0719e-03 2.2606e-15 6.1462e-15 7.3700e-15 1.4484e-14 8.9225e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.1357e-03 2.3441e-15 6.2396e-15 7.4685e-15 1.4654e-14 9.6264e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.2034e-03 2.4145e-15 6.3308e-15 7.5643e-15 1.4819e-14 1.0355e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.2751e-03 2.4970e-15 6.4196e-15 7.6398e-15 1.4949e-14 1.1109e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.3510e-03 2.5786e-15 6.5062e-15 7.7308e-15 1.5104e-14 1.1885e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.4315e-03 2.6473e-15 6.5741e-15 7.8190e-15 1.5226e-14 1.2517e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.5167e-03 2.7151e-15 6.6563e-15 7.8880e-15 1.5373e-14 1.3332e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.6071e-03 2.7944e-15 6.7361e-15 7.9714e-15 1.5487e-14 1.3995e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.7028e-03 2.8606e-15 6.8137e-15 8.0361e-15 1.5625e-14 1.4845e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.8042e-03 2.9261e-15 6.8739e-15 8.1147e-15 1.5731e-14 1.5534e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.9116e-03 3.0022e-15 6.9470e-15 8.1751e-15 1.5834e-14 1.6414e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.0255e-03 3.0658e-15 7.0035e-15 8.2486e-15 1.5958e-14 1.7125e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.1461e-03 3.1285e-15 7.0721e-15 8.3050e-15 1.6053e-14 1.7844e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.2740e-03 3.1903e-15 7.1249e-15 8.3736e-15 1.6145e-14 1.8570e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.4094e-03 3.2512e-15 7.1892e-15 8.4260e-15 1.6257e-14 1.9304e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.5529e-03 3.3112e-15 7.2385e-15 8.4765e-15 1.6342e-14 2.0042e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.7050e-03 3.3703e-15 7.2984e-15 8.5382e-15 1.6423e-14 2.0974e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.8661e-03 3.4286e-15 7.3439e-15 8.5848e-15 1.6501e-14 2.1721e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.0368e-03 3.4859e-15 7.3879e-15 8.6296e-15 1.6597e-14 2.2279e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.2176e-03 3.5330e-15 7.4418e-15 8.6729e-15 1.6668e-14 2.3028e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.4093e-03 3.5889e-15 7.4822e-15 8.7257e-15 1.6736e-14 2.3777e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.6123e-03 3.6442e-15 7.5211e-15 8.7650e-15 1.6801e-14 2.4524e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e-03 3.6987e-15 7.5691e-15 8.8029e-15 1.6863e-14 2.5269e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.0555e-03 3.7440e-15 7.6047e-15 8.8388e-15 1.6922e-14 2.6011e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.2970e-03 3.7975e-15 7.6388e-15 8.8732e-15 1.6978e-14 2.6561e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.5529e-03 3.8424e-15 7.6716e-15 8.9160e-15 1.7032e-14 2.7293e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.8241e-03 3.8953e-15 7.7122e-15 8.9469e-15 1.7082e-14 2.8019e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.1114e-03 3.9478e-15 7.7417e-15 8.9765e-15 1.7145e-14 2.8556e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.4159e-03 3.9926e-15 7.7698e-15 9.0046e-15 1.7190e-14 2.9268e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.7384e-03 4.0451e-15 7.7967e-15 9.0309e-15 1.7231e-14 2.9793e-15 0.0000e+00 0.0000e+00 0.0000e+00
6.0802e-03 4.0905e-15 7.8221e-15 9.0559e-15 1.7270e-14 3.0488e-15 0.0000e+00 0.0000e+00 0.0000e+00
6.4424e-03 4.1366e-15 7.8462e-15 9.0794e-15 1.7306e-14 3.0998e-15 0.0000e+00 0.0000e+00 0.0000e+00
6.8261e-03 4.1902e-15 7.8690e-15 9.1016e-15 1.7340e-14 3.1673e-15 0.0000e+00 0.0000e+00 0.0000e+00
7.2326e-03 4.2378e-15 7.8904e-15 9.1223e-15 1.7358e-14 3.2168e-15 0.0000e+00 0.0000e+00 0.0000e+00
7.6634e-03 4.2929e-15 7.9106e-15 9.1418e-15 1.7387e-14 3.2656e-15 0.0000e+00 0.0000e+00 0.0000e+00
8.1198e-03 4.3428e-15 7.9295e-15 9.1596e-15 1.7413e-14 3.3296e-15 0.0000e+00 0.0000e+00 0.0000e+00
8.6035e-03 4.3943e-15 7.9540e-15 9.1763e-15 1.7437e-14 3.3765e-15 0.0000e+00 0.0000e+00 0.0000e+00
9.1159e-03 4.4474e-15 7.9701e-15 9.1915e-15 1.7458e-14 3.4225e-15 0.0000e+00 0.0000e+00 0.0000e+00
9.6588e-03 4.5076e-15 7.9849e-15 9.2055e-15 1.7477e-14 3.4829e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.0234e-02 4.5637e-15 7.9984e-15 9.2180e-15 1.7494e-14 3.5267e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.0844e-02 4.6207e-15 8.0045e-15 9.2292e-15 1.7507e-14 3.5697e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.1490e-02 4.6777e-15 8.0155e-15 9.2391e-15 1.7519e-14 3.6117e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.2174e-02 4.7373e-15 8.0252e-15 9.2475e-15 1.7527e-14 3.6527e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.2899e-02 4.7870e-15 8.0331e-15 9.2545e-15 1.7524e-14 3.6927e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.3667e-02 4.8278e-15 8.0397e-15 9.2601e-15 1.7528e-14 3.7316e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.4481e-02 4.8556e-15 8.0446e-15 9.2591e-15 1.7530e-14 3.7696e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.5344e-02 4.8670e-15 8.0477e-15 9.2618e-15 1.7528e-14 3.8193e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.6258e-02 4.8599e-15 8.0489e-15 9.2629e-15 1.7524e-14 3.8549e-15 0.0000e+00 0.0000e+00 0.0000e+00
