1.2034e-03 9.1698e-16 1.8458e-15 4.9911e-14 8.7543e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.2751e-03 9.2833e-16 1.8563e-15 5.0333e-14 8.7664e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.3510e-03 9.3944e-16 1.8664e-15 5.0840e-14 8.7779e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.4315e-03 9.5032e-16 1.8762e-15 5.1234e-14 8.7889e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.5167e-03 9.6101e-16 1.8857e-15 5.1616e-14 8.7993e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.6071e-03 9.7150e-16 1.8949e-15 5.2075e-14 8.8092e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.7028e-03 9.8184e-16 1.9039e-15 5.2429e-14 8.8186e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.8042e-03 9.9204e-16 1.9126e-15 5.2769e-14 8.8277e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.9116e-03 1.0021e-15 1.9210e-15 5.3097e-14 8.8363e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.0255e-03 1.0121e-15 1.9293e-15 5.3494e-14 8.8445e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.1461e-03 1.0220e-15 1.9374e-15 5.3793e-14 8.8524e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.2740e-03 1.0318e-15 1.9454e-15 5.4080e-14 8.8596e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.4094e-03 1.0416e-15 1.9532e-15 5.4355e-14 8.8664e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.5529e-03 1.0514e-15 1.9608e-15 5.4616e-14 8.8730e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.7050e-03 1.0613e-15 1.9684e-15 5.4866e-14 8.8792e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.8661e-03 1.0712e-15 1.9758e-15 5.5102e-14 8.8848e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.0368e-03 1.0812e-15 1.9831e-15 5.5394e-14 8.8903e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.2176e-03 1.0913e-15 1.9904e-15 5.5604e-14 8.8954e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.4093e-03 1.1016e-15 1.9976e-15 5.5801e-14 8.8999e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.6123e-03 1.1121e-15 2.0049e-15 5.5986e-14 8.9042e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e-03 1.1229e-15 2.0120e-15 5.6159e-14 8.9084e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.0555e-03 1.1340e-15 2.0193e-15 5.6320e-14 8.9119e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.2970e-03 1.1455e-15 2.0265e-15 5.6468e-14 8.9152e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.5529e-03 1.1576e-15 2.0338e-15 5.6604e-14 8.9182e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.8241e-03 1.1702e-15 2.0411e-15 5.6729e-14 8.9208e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.1114e-03 1.1835e-15 2.0486e-15 5.6841e-14 8.9232e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.4159e-03 1.1976e-15 2.0562e-15 5.6940e-14 8.9252e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.7384e-03 1.2127e-15 2.0639e-15 5.6980e-14 8.9269e-15 0.0000e+00 0.0000e+00 0.0000e+00
