707.8   3125.3   280
280
  1325.5       2.5964
  1331.4       2.5696
  1337.3       2.5414
  1343.1       2.5118
  1349.0       2.4810
  1355.0       2.4488
  1360.9       2.4155
  1366.8       2.3809
  1372.7       2.3453
  1378.7       2.3087
  1384.7       2.2713
  1390.6       2.2332
  1396.6       2.1947
  1402.6       2.1557
  1408.6       2.1166
  1414.6       2.0776
  1420.6       2.0387
  1426.6       2.0003
  1432.7       1.9624
  1438.7       1.9253
  1444.8       1.8891
  1450.8       1.7338
  1456.9       1.6603
  1463.0       1.6110
  1469.1       1.5731
  1489.5       1.4885
  1509.9       1.4387
  1530.5       1.4092
  1551.2       1.3934
  1572.0       1.3870
  1593.0       1.3867
  1614.0       1.3890
  1635.1       1.3907
  1656.3       1.3885
  1677.7       1.3796
  1699.1       1.3623
  1720.7       1.3358
  1742.3       1.3002
  1764.1       1.2562
  1786.0       1.2048
  1807.9       1.1476
  1830.0       1.0861
  1852.2       1.0222
  1874.5       0.9574
  1896.9       0.8932
  1919.4       0.8307
  1942.0       0.7708
  1964.8       0.7140
  1987.6       0.6606
  2010.5       0.6107
  2033.6       0.5644
  2056.7       0.5214
  2080.0       0.4817
  2103.4       0.4452
  2126.8       0.4114
  2150.4       0.3804
  2174.1       0.3519
  2197.9       0.3257
  2221.8       0.3016
  2245.8       0.2795
  2269.9       0.2592
  2294.1       0.2406
  2318.4       0.2234
  2342.8       0.2077
  2367.4       0.1932
  2392.0       0.1799
  2416.8       0.1676
  2441.6       0.1564
  2466.6       0.1460
  2491.7       0.1364
  2516.8       0.1276
  2542.1       0.1195
  2567.5       0.1119
  2593.0       0.1050
  2618.6       0.0986
  2644.3       0.0926
  2670.1       0.0871
  2696.1       0.0820
  2722.1       0.0772
