709.9   3128.9   280
280
   2751.6      0.1613
   2777.9      0.1534
   2804.2      0.1459
   2830.7      0.1390
   2857.3      0.1324
   2883.9      0.1262
   2910.7      0.1204
   2937.6      0.1149
   2964.6      0.1097
   2991.7      0.1048
   3018.9      0.1002
   3046.3      0.0958
   3073.7      0.0917
   3101.2      0.0878
   3128.9      0.0841
