6.3982546e+004	7.7310781e+000	4.3953818e+000	1.9430570e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	9.1671117e+000	5.1202170e+000	2.2288030e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	1.0869886e+001	6.2448992e+000	2.6511183e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	1.2888947e+001	8.2813845e+000	3.3704223e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	1.5283046e+001	1.2920988e+001	4.8947171e-001	2.5413139e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	1.8121844e+001	2.6633957e+001	9.8100077e-001	3.3193983e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	2.1487943e+001	3.6915755e+001	3.6503841e+000	5.0599299e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	2.5479289e+001	2.4391211e+001	2.9037804e+000	9.4135198e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	3.0212021e+001	1.4785212e+001	1.6656360e+000	1.1031966e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	3.5823849e+001	9.1510795e+000	9.9522902e-001	7.5423035e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	4.2478063e+001	5.8163101e+000	6.1948260e-001	4.7639481e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	5.0368286e+001	3.7779887e+000	3.9728276e-001	3.0293766e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	5.9724103e+001	2.4949978e+000	2.6031006e-001	1.9574195e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	7.0817746e+001	1.6674915e+000	1.7319293e-001	1.2810826e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	8.3972013e+001	1.1219114e+000	1.1636593e-001	8.4175817e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
6.3982546e+004	9.9569661e+001	7.5044432e-001	7.8150709e-002	5.3428129e-002	1.0000000e-025	0.0000000e+000	0.0000000e+000	
6.3982546e+004	1.1806454e+002	3.7189638e-001	2.9561721e-002	6.4758932e-003	3.2352729e-002	0.0000000e+000	0.0000000e+000	
6.3982546e+004	1.3999482e+002	0.0000000e+000	0.0000000e+000	0.0000000e+000	1.0000000e-025	0.0000000e+000	0.0000000e+000	
7.2378116e+004	6.5200000e+000	3.6088123e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	7.7310781e+000	4.1297033e+000	1.8217152e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	9.1671117e+000	4.8655053e+000	2.1115135e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
