12	23	3.09374	3.05987	0.411427	0.39922
12	24	3.1081	3.07939	0.518821	0.504774
12	25	3.12113	3.15451	0.517071	0.491448
12	26	3.13302	3.17424	0.515988	0.493101
12	27	3.20026	3.18424	0.41004	0.47242
12	28	3.25783	3.20424	0.413813	0.442411
12	29	3.29077	3.22424	0.418945	0.480515
12	30	3.32451	3.22424	0.424165	0.491996
12	31	3.35864	3.22424	0.42947	0.459437
12	32	3.39148	3.21424	0.434776	0.49166
12	33	3.41166	3.21046	0.437734	0.493784
12	34	3.43512	3.21748	0.439754	0.509415
12	35	3.45241	3.327	0.435811	0.511335
12	36	3.47302	3.43205	0.539145	0.518853
12	37	3.49079	3.53703	0.449687	0.518337
12	38	3.53463	3.76219	0.445888	0.543755
12	39	3.51753	3.80625	0.460329	0.54284
12	40	3.56482	3.82217	0.444232	0.548661
13	22	3.1435	2.83226	0.415001	0.400089
13	23	3.16099	2.92574	0.40924	0.395324
13	24	3.17483	3.01756	0.405185	0.385643
13	25	3.18794	3.09477	0.402286	0.416111
13	26	3.20042	3.16932	0.400291	0.409355
13	27	3.21161	3.23887	0.398947	0.414184
13	28	3.27213	2.98187	0.402786	0.41879
13	29	3.32546	2.34795	0.406297	0.443483
13	30	3.35864	2.50175	0.411178	0.473775
13	31	3.39211	2.6554	0.416133	0.46749
13	32	3.42615	2.82728	0.421184	0.44235
13	33	3.46064	2.99544	0.426324	0.53736
13	34	3.48156	3.11109	0.466975	0.477499
13	35	3.50219	3.22662	0.447178	0.506295
13	36	3.52256	3.33773	0.445339	0.501327
13	37	3.54267	3.44787	0.440906	0.506082
13	38	3.56245	3.54785	0.440024	0.508893
13	39	3.57872	3.63578	0.43905	0.513236
13	40	3.59574	3.72579	0.430353	0.518346
13	41	3.61744	3.79795	0.436916	0.527833
13	42	3.57377	3.8703	0.459071	0.550658
13	43	3.57323	3.85684	0.463572	0.581546
13	44	3.61426	3.90394	0.462563	0.591011
14	23	3.2207	2.85549	0.408113	0.408261
14	24	3.23548	2.94181	0.401991	0.395476
14	25	3.24963	3.03021	0.397598	0.388173
14	26	3.26297	3.10935	0.394418	0.399614
14	27	3.27535	3.18168	0.392118	0.366499
14	28	3.28691	3.25294	0.39056	0.412866
14	29	3.33906	2.98757	0.394125	0.4277
14	30	3.39126	2.33549	0.405573	0.444593
14	31	3.42136	2.49282	0.426793	0.456124
14	32	3.45556	2.65027	0.4197	0.433416
14	33	3.48866	2.82036	0.4143	0.43598
14	34	3.52254	2.99998	0.406841	0.461261
14	35	3.54278	3.11681	0.406713	0.465568
14	36	3.56289	3.23437	0.398595	0.465197
14	37	3.58383	3.3467	0.411072	0.486799
14	38	3.60264	3.46364	0.40211	0.49556
14	39	3.62024	3.55665	0.410365	0.496282
14	40	3.63683	3.64505	0.39654	0.504178
14	41	3.65193	3.73292	0.406842	0.509494
14	42	3.67637	3.80538	0.408451	0.517976
14	43	3.68062	3.75704	0.410142	0.529132
14	44	3.62519	3.88044	0.466621	0.572144
14	45	3.62275	3.89252	0.47221	0.593177
14	46	3.62244	3.93447	0.47647	0.606831
14	47	3.62259	3.96143	0.480424	0.64063
15	24	3.03051	2.92305	0.421393	0.407298
15	25	3.02469	3.01232	0.413613	0.404511
15	26	3.02526	3.102	0.409021	0.393379
15	27	3.02792	3.17129	0.402197	0.404406
15	28	3.0293	3.24089	0.396505	0.371502
15	29	3.03035	3.30267	0.39528	0.412117
15	30	3.17521	3.12336	0.398433	0.432321
15	31	3.27043	2.68192	0.404802	0.445027
15	32	3.2986	2.82082	0.408471	0.455564
15	33	3.32737	2.95665	0.397459	0.43664
15	34	3.3566	3.09188	0.393877	0.437944
15	35	3.3862	3.22855	0.395061	0.460178
15	36	3.40503	3.32077	0.388702	0.462672
15	37	3.42405	3.4212	0.370927	0.453174
15	38	3.44288	3.50606	0.370961	0.48899
15	39	3.4624	3.58633	0.371293	0.496198
15	40	3.48075	3.66291	0.375167	0.494294
15	41	3.49905	3.73402	0.378824	0.503907
15	42	3.51705	3.80559	0.381455	0.508536
15	43	3.53477	3.86516	0.391729	0.492174
15	44	3.53	3.83928	0.388443	0.512495
15	45	3.52297	3.80102	0.39195	0.552065
15	46	3.51436	3.76284	0.396556	0.564422
15	47	3.67417	3.96109	0.494332	0.603571
15	48	3.68036	3.96035	0.493382	0.630383
15	49	3.69697	3.96573	0.491514	0.652574
15	50	3.69682	3.96101	0.491802	0.655162
15	51	3.69664	3.95609	0.492101	0.65783
16	28	2.46679	3.22471	0.408929	0.408454
16	29	2.43705	3.29065	0.404448	0.375986
16	30	2.40744	3.34991	0.41964	0.415984
16	31	2.7631	3.21936	0.425424	0.436932
16	32	3.00093	2.92151	0.38755	0.445209
16	33	3.02076	3.03466	0.399659	0.45628
16	34	3.0395	3.14754	0.394702	0.425714
16	35	3.06103	3.25991	0.401957	0.442351
16	36	3.08302	3.36949	0.378014	0.446139
16	37	3.10186	3.44836	0.384723	0.462021
16	38	3.12111	3.53038	0.379617	0.486257
16	39	3.14076	3.59856	0.404387	0.48734
16	40	3.16085	3.66766	0.382167	0.483658
16	41	3.18092	3.73347	0.386881	0.49967
16	42	3.2011	3.79489	0.385002	0.503351
16	43	3.22147	3.85691	0.388725	0.508124
16	44	3.24172	3.9113	0.3919	0.492315
16	45	3.19738	3.89221	0.393809	0.516339
16	46	3.14132	3.87005	0.396102	0.535808
16	47	3.07075	3.84603	0.398689	0.556408
16	48	2.97777	3.82479	0.403764	0.583652
16	49	3.76531	3.98187	0.493048	0.62768
16	50	3.76618	3.99649	0.497623	0.647227
16	51	3.77943	4.05275	0.504293	0.648777
16	52	3.79158	4.10595	0.511534	0.648554
16	53	3.82102	4.15666	0.509463	0.648749
16	54	3.84086	4.20728	0.519818	0.648279
17	29	2.61143	3.25721	0.417229	0.412968
17	30	2.58638	3.3232	0.413747	0.382234
17	31	2.5616	3.38324	0.431888	0.425046
17	32	2.89936	3.24758	0.422702	0.440171
17	33	3.11282	2.93851	0.41688	0.452167
17	34	3.1361	3.05627	0.411922	0.475598
17	35	3.16026	3.17494	0.410094	0.4375
17	36	3.18503	3.29056	0.383749	0.444962
17	37	3.21116	3.40283	0.414856	0.453907
17	38	3.23141	3.48202	0.396986	0.464212
17	39	3.25175	3.56206	0.370351	0.463864
17	40	3.27227	3.6324	0.378914	0.472849
17	41	3.29296	3.70144	0.377048	0.478166
17	42	3.31359	3.76658	0.376407	0.484791
17	43	3.3342	3.83379	0.379273	0.499546
17	44	3.36755	3.88919	0.378199	0.497833
17	45	3.38673	3.94158	0.379975	0.471151
17	46	3.33351	3.92293	0.367062	0.503679
17	47	3.28027	3.90636	0.374621	0.543266
17	48	3.21209	3.87217	0.376902	0.55119
17	49	3.12277	3.85188	0.379688	0.571849
17	50	3.0422	3.88703	0.382332	0.591218
17	51	2.95198	3.91835	0.383275	0.609767
17	52	3.84635	4.10234	0.501698	0.634253
17	53	3.86146	4.15299	0.505321	0.633877
17	54	3.88152	4.20353	0.507221	0.633526
17	55	3.88431	4.2569	0.522536	0.630735
17	56	3.945	4.32218	0.501907	0.625071
17	57	3.93587	4.39699	0.523989	0.604008
17	58	3.94056	4.39478	0.52148	0.606484
18	32	2.73035	3.41684	0.416692	0.371503
18	33	3.03088	3.27923	0.418828	0.436947
18	34	3.22341	2.96131	0.421299	0.452306
18	35	3.25056	3.0826	0.376341	0.476873
18	36	3.27864	3.20326	0.375593	0.436381
18	37	3.30745	3.32187	0.375245	0.443782
18	38	3.33681	3.43645	0.35956	0.45209
18	39	3.35782	3.51563	0.359765	0.469687
18	40	3.39033	3.59223	0.349164	0.473018
18	41	3.41007	3.6659	0.364385	0.478535
18	42	3.42996	3.73472	0.359709	0.475337
18	43	3.44974	3.7978	0.357917	0.474582
18	44	3.46945	3.86525	0.352744	0.496159
18	45	3.48902	3.92116	0.368314	0.48014
18	46	3.50835	3.97304	0.367035	0.468258
18	47	3.47518	3.95292	0.368274	0.502842
18	48	3.41576	3.93421	0.370385	0.529213
18	49	3.35219	3.89815	0.37229	0.546246
18	50	3.26778	3.87531	0.370712	0.562792
18	51	3.19765	3.91182	0.382652	0.581329
18	52	3.1112	3.94277	0.386697	0.589364
18	53	3.89855	4.144	0.49428	0.622101
18	54	3.87109	4.19532	0.518784	0.620835
18	55	3.89713	4.24586	0.517127	0.619241
18	56	3.94285	4.3113	0.517371	0.61244
18	57	3.96428	4.35399	0.518075	0.611417
18	58	3.98468	4.41765	0.520351	0.595699
18	59	3.98502	4.41599	0.520916	0.598033
18	60	3.98534	4.41448	0.521505	0.600336
18	61	3.98524	4.41532	0.521628	0.600342
18	62	3.98518	4.41625	0.521757	0.60032
19	33	2.89848	3.45023	0.52	0.388615
19	34	3.16464	3.30823	0.52864	0.445099
19	35	3.33248	2.98173	0.53103	0.454814
19	36	3.37272	3.10926	0.504881	0.466094
19	37	3.40301	3.23264	0.51087	0.440242
19	38	3.43386	3.36264	0.515855	0.443347
19	39	3.46463	3.47091	0.413241	0.451977
19	40	3.48508	3.54926	0.362447	0.465549
19	41	3.50528	3.62537	0.363247	0.472035
19	42	3.52544	3.69904	0.357768	0.472617
19	43	3.54525	3.76744	0.358517	0.470984
19	44	3.56495	3.83189	0.359454	0.473785
19	45	3.58447	3.89626	0.360594	0.475882
19	46	3.60365	3.95193	0.361851	0.490745
19	47	3.62262	4.00396	0.363254	0.465736
19	48	3.59214	3.98233	0.367354	0.484318
19	49	3.55474	3.96151	0.369648	0.521172
19	50	3.50442	3.9238	0.371671	0.531564
19	51	3.41231	3.89859	0.373713	0.555313
19	52	3.35269	3.93595	0.377117	0.563685
19	53	3.27925	3.96734	0.380532	0.579806
19	54	3.31242	4.02886	0.382596	0.582158
19	55	3.93496	4.23613	0.504274	0.610896
19	56	3.9341	4.30617	0.517754	0.599359
19	57	3.98647	4.34852	0.513618	0.597245
19	58	4.00588	4.38674	0.516095	0.598701
19	59	4.02529	4.44536	0.518326	0.583489
19	60	4.02568	4.44409	0.518945	0.58569
19	61	4.02616	4.44302	0.519617	0.58789
19	62	4.06208	4.54329	0.520497	0.577115
19	63	4.07459	4.57997	0.520321	0.575967
19	64	4.08633	4.61338	0.52094	0.571756
19	65	4.12428	4.65758	0.516589	0.562996
20	36	3.44008	3.00628	0.528526	0.459169
20	37	3.47438	3.13535	0.525724	0.459893
20	38	3.50761	3.26273	0.52262	0.438226
20	39	3.54063	3.3941	0.520076	0.443601
20	40	3.5733	3.50227	0.518033	0.481954
20	41	3.59363	3.58188	0.516435	0.485209
20	42	3.61369	3.65839	0.515944	0.47625
20	43	3.63345	3.73171	0.501553	0.469268
20	44	3.65299	3.79983	0.485257	0.468748
20	45	3.67214	3.86409	0.415227	0.472154
20	46	3.69096	3.92693	0.347407	0.473501
20	47	3.70937	3.98222	0.343947	0.468856
20	48	3.72754	4.03406	0.350045	0.476764
20	49	3.70141	4.01111	0.353294	0.481598
20	50	3.66762	3.98845	0.352206	0.515879
20	51	3.62516	3.94912	0.35589	0.534161
20	52	3.56612	3.92174	0.359491	0.536233
20	53	3.50512	3.95957	0.363194	0.556004
20	54	3.44643	3.9912	0.366777	0.571113
20	55	3.4816	4.05375	0.362147	0.570781
20	56	3.94837	4.29112	0.516195	0.587704
20	57	4.00194	4.33479	0.511297	0.588552
20	58	4.02002	4.37498	0.512827	0.587415
20	59	4.02505	4.43	0.519258	0.576799
20	60	4.0628	4.47628	0.513837	0.568674
20	61	4.08147	4.51176	0.51236	0.575118
20	62	4.08569	4.53246	0.515259	0.568391
20	63	4.0996	4.56815	0.514996	0.566948
20	64	4.11163	4.6022	0.51596	0.563645
20	65	4.12549	4.63576	0.516959	0.560701
20	66	4.13432	4.66851	0.518139	0.557612
20	67	4.14665	4.70038	0.519426	0.554383
20	68	4.15807	4.7306	0.520658	0.550807
20	69	4.17521	4.76073	0.511698	0.547396
21	37	3.51816	3.02679	0.433762	0.459117
21	38	3.55289	3.15737	0.438786	0.433663
21	39	3.58697	3.28578	0.429536	0.440321
21	40	3.6205	3.41673	0.42646	0.443732
21	41	3.65301	3.52471	0.425027	0.443069
21	42	3.67304	3.60396	0.420449	0.455091
21	43	3.69388	3.67974	0.423236	0.458489
21	44	3.71242	3.75233	0.417527	0.467086
21	45	3.73103	3.8196	0.346101	0.467294
21	46	3.7497	3.88291	0.344882	0.470789
21	47	3.76799	3.94468	0.355546	0.472278
21	48	3.78583	3.99932	0.356015	0.461817
21	49	3.80351	4.05055	0.35649	0.472719
21	50	3.78008	4.02733	0.359776	0.478875
21	51	3.7501	4.00413	0.3632	0.512219
21	52	3.71162	3.96478	0.366293	0.520754
21	53	3.65776	3.93645	0.369507	0.531691
21	54	3.62301	3.97447	0.372857	0.549025
21	55	3.57829	4.00613	0.363419	0.564194
21	56	3.98434	4.25971	0.512066	0.585817
21	57	3.9862	4.30591	0.517866	0.582692
21	58	4.03754	4.34884	0.509256	0.581644
21	59	4.05892	4.38625	0.510398	0.581845
21	60	4.082	4.43915	0.510891	0.574088
21	61	4.10122	4.47951	0.512919	0.573917
21	62	4.11421	4.51763	0.514291	0.570104
21	63	4.1255	4.54446	0.515708	0.562678
21	64	4.13725	4.58002	0.517241	0.561139
21	65	4.15568	4.61289	0.507097	0.55736
21	66	4.16704	4.64579	0.512258	0.554354
21	67	4.18415	4.67779	0.515534	0.551231
21	68	4.1992	4.7089	0.518035	0.548
21	69	4.21327	4.73836	0.519449	0.54447
21	70	4.22622	4.76765	0.520265	0.541038
21	71	4.23692	4.80012	0.521767	0.536592
21	72	4.23915	4.79807	0.522471	0.542113
22	40	3.66421	3.30893	0.436303	0.438845
22	41	3.6961	3.4394	0.421923	0.444059
22	42	3.73122	3.54764	0.425799	0.442726
22	43	3.75066	3.62596	0.408786	0.456584
22	44	3.76953	3.70088	0.404896	0.454575
22	45	3.78806	3.77273	0.348836	0.465735
22	46	3.80619	3.83909	0.349231	0.468996
22	47	3.82393	3.90147	0.350004	0.46975
22	48	3.84152	3.96223	0.398926	0.471461
22	49	3.85865	4.01638	0.398502	0.455241
22	50	3.87553	4.06983	0.398219	0.477222
22	51	3.85486	4.0434	0.402153	0.47662
22	52	3.82866	4.01958	0.406255	0.510016
22	53	3.79449	3.98034	0.409658	0.512975
22	54	3.74652	3.95118	0.409137	0.527698
22	55	3.71867	3.98918	0.4147	0.543823
22	56	3.68326	4.02066	0.418952	0.558036
22	57	3.71944	4.0837	0.422	0.557519
22	58	3.75559	4.14708	0.428995	0.545543
22	59	3.79183	4.20704	0.41512	0.548038
22	60	3.82698	4.26724	0.417479	0.551501
22	61	3.86205	4.32918	0.371419	0.55252
22	62	4.13067	4.49595	0.51483	0.567391
22	63	4.14501	4.52176	0.515303	0.558519
22	64	4.15793	4.55602	0.516229	0.55762
22	65	4.16822	4.58998	0.518753	0.55478
22	66	4.18098	4.62312	0.519543	0.551815
22	67	4.19392	4.65528	0.52003	0.548754
22	68	4.20638	4.68664	0.520798	0.545607
22	69	4.21871	4.71643	0.521527	0.542224
22	70	4.23098	4.74583	0.522217	0.538874
22	71	4.24313	4.77446	0.522864	0.535504
22	72	4.25518	4.80551	0.523481	0.531679
22	73	4.25779	4.80363	0.524356	0.538022
22	74	4.28361	4.80158	0.521989	0.54462
22	75	4.29096	4.8021	0.522829	0.561705
22	76	4.29846	4.80428	0.523667	0.57813
23	41	3.73977	3.33219	0.440966	0.441012
23	42	3.77325	3.46194	0.432824	0.443164
23	43	3.80586	3.57017	0.446277	0.441161
23	44	3.82464	3.64763	0.409939	0.45578
23	45	3.84223	3.72182	0.408261	0.468698
23	46	3.86011	3.79297	0.408255	0.464861
23	47	3.87749	3.85831	0.406979	0.471647
23	48	3.89458	3.91994	0.405983	0.469031
23	49	3.91149	3.9777	0.402721	0.473603
23	50	3.92824	4.03299	0.403594	0.454276
23	51	3.94504	4.08565	0.404408	0.472361
23	52	3.92677	4.05937	0.407531	0.474783
23	53	3.90188	4.03498	0.410606	0.508435
23	54	3.87511	4.00019	0.413633	0.509367
23	55	3.83618	3.9659	0.416564	0.524145
23	56	3.81709	4.00369	0.420096	0.539169
23	57	3.79381	4.03496	0.423581	0.552489
23	58	3.82484	4.09817	0.426835	0.549826
23	59	3.8555	4.16132	0.429715	0.540256
23	60	3.88992	4.22175	0.432416	0.54616
23	61	3.92455	4.28151	0.433629	0.547689
23	62	3.95879	4.34398	0.43565	0.546711
23	63	3.99273	4.40182	0.428961	0.547743
23	64	4.02195	4.45815	0.429856	0.548251
23	65	4.19153	4.56716	0.518991	0.553083
23	66	4.20426	4.60039	0.519655	0.549911
23	67	4.21697	4.63292	0.520212	0.546884
23	68	4.22833	4.66454	0.521524	0.543789
23	69	4.241	4.69529	0.521957	0.540616
23	70	4.25356	4.72459	0.522375	0.53732
23	71	4.266	4.75319	0.522799	0.533899
23	72	4.30136	4.78145	0.519391	0.530696
23	73	4.31205	4.80916	0.519965	0.526757
23	74	4.31976	4.81768	0.520721	0.541277
23	75	4.32776	4.82339	0.521458	0.55636
23	76	4.33578	4.82426	0.52217	0.574164
23	77	4.3441	4.82738	0.522857	0.591224
23	78	4.35271	4.83011	0.523537	0.609271
23	79	4.36132	4.83174	0.524148	0.628105
24	43	3.84335	3.48446	0.421372	0.445579
24	44	3.8767	3.59244	0.418933	0.444333
24	45	3.89474	3.66903	0.417112	0.462779
24	46	3.9123	3.74257	0.415775	0.460804
24	47	3.92942	3.81278	0.414884	0.464364
24	48	3.94614	3.87741	0.409111	0.472833
24	49	3.96385	3.93893	0.406624	0.468175
24	50	3.97998	4.00117	0.407583	0.480651
24	51	3.99596	4.04981	0.403538	0.456407
24	52	4.01155	4.10135	0.393033	0.456873
24	53	3.99554	4.07946	0.406484	0.473324
24	54	3.97573	4.0503	0.412129	0.509777
24	55	3.94859	4.01525	0.414249	0.509273
24	56	3.91605	3.98047	0.416885	0.521047
24	57	3.90336	4.0181	0.420519	0.535068
24	58	3.88701	4.04903	0.424303	0.547531
24	59	3.91788	4.11239	0.425632	0.537791
24	60	3.95103	4.17538	0.42667	0.535674
24	61	3.98364	4.23581	0.427768	0.541865
24	62	4.01223	4.29559	0.421477	0.538645
24	63	4.04701	4.35842	0.422736	0.541463
24	64	4.07979	4.41656	0.363287	0.542415
24	65	4.10716	4.47185	0.364806	0.536412
24	66	4.13327	4.51954	0.366568	0.53909
24	67	4.15895	4.56536	0.36842	0.539041
24	68	4.24981	4.64255	0.521297	0.542506
24	69	4.28989	4.67357	0.514565	0.539366
24	70	4.29741	4.70383	0.516828	0.536183
24	71	4.30854	4.73262	0.517452	0.532932
24	72	4.31961	4.76042	0.518036	0.529458
24	73	4.33072	4.79186	0.518629	0.524861
24	74	4.34162	4.81559	0.5192	0.522538
24	75	4.35012	4.82506	0.520089	0.537155
24	76	4.35878	4.83114	0.520924	0.552929
24	77	4.36763	4.83299	0.521684	0.570933
24	78	4.37664	4.83688	0.522391	0.588182
24	79	4.38575	4.84024	0.523016	0.606306
24	80	4.39511	4.8428	0.523617	0.625213
24	81	4.40066	4.83484	0.524849	0.639271
24	82	4.40656	4.82593	0.526225	0.654349
24	83	4.4144	4.81824	0.526444	0.672141
25	44	3.91037	3.5071	0.426763	0.445945
25	45	3.94228	3.6147	0.453035	0.449701
25	46	3.96166	3.69047	0.412554	0.463787
25	47	3.97831	3.76133	0.427087	0.461227
25	48	3.99454	3.83252	0.418697	0.464069
25	49	4.01029	3.89633	0.416165	0.472482
25	50	4.02578	3.95634	0.414501	0.468044
25	51	4.0408	4.01298	0.413285	0.458849
25	52	4.05556	4.06625	0.412241	0.464167
25	53	4.07013	4.11685	0.412916	0.466302
25	54	4.05692	4.09431	0.405898	0.472135
25	55	4.04044	4.06556	0.408853	0.490279
25	56	4.01782	4.03032	0.411681	0.50681
25	57	3.99027	3.99519	0.414348	0.518202
25	58	3.9825	4.03237	0.415219	0.5314
25	59	3.97285	4.06291	0.423964	0.542804
25	60	4.00414	4.12645	0.424393	0.531188
25	61	4.03509	4.18935	0.425674	0.531448
25	62	4.06598	4.24949	0.436694	0.514106
25	63	4.09719	4.30951	0.436637	0.532536
25	64	4.12842	4.37181	0.353969	0.536703
25	65	4.16056	4.4312	0.357226	0.537535
25	66	4.18386	4.4851	0.358935	0.537429
25	67	4.20802	4.5321	0.360717	0.534452
25	68	4.2316	4.57758	0.362652	0.534036
25	69	4.25475	4.62238	0.364702	0.53275
25	70	4.31895	4.68252	0.510018	0.535383
25	71	4.32998	4.71216	0.510874	0.53217
25	72	4.34094	4.74049	0.511735	0.528961
25	73	4.3519	4.76782	0.512601	0.525542
25	74	4.36265	4.79736	0.51264	0.52198
25	75	4.37341	4.82215	0.513507	0.518747
25	76	4.38205	4.82895	0.51489	0.533679
25	77	4.39058	4.83921	0.516355	0.549356
25	78	4.39918	4.84151	0.517888	0.567633
25	79	4.40839	4.84598	0.51958	0.584923
25	80	4.41855	4.85016	0.518235	0.603106
25	81	4.42618	4.85335	0.521401	0.621863
25	82	4.43442	4.84526	0.523857	0.636979
25	83	4.44157	4.83577	0.52316	0.652943
25	84	4.45087	4.82809	0.523171	0.672168
25	85	4.46033	4.80915	0.523152	0.701078
25	86	4.46869	4.79601	0.524144	0.723373
26	46	4.00488	3.63666	0.424686	0.450061
26	47	4.02158	3.71168	0.424296	0.443578
26	48	4.03788	3.78404	0.421845	0.461334
26	49	4.05339	3.85199	0.419772	0.463954
26	50	4.06877	3.91516	0.426	0.470277
26	51	4.08321	3.97381	0.426186	0.467986
26	52	4.09833	4.03089	0.425289	0.45928
26	53	4.11186	4.08189	0.423911	0.465218
26	54	4.12685	4.13247	0.394732	0.457418
26	55	4.11445	4.10918	0.417453	0.47125
26	56	4.09967	4.08079	0.420111	0.487226
26	57	4.08177	4.04535	0.423758	0.504882
26	58	4.05989	4.00993	0.427592	0.515739
26	59	4.05582	4.04647	0.43159	0.528054
26	60	4.05186	4.07667	0.42788	0.525003
26	61	4.07998	4.14322	0.421233	0.526921
26	62	4.11056	4.20312	0.438426	0.527515
26	63	4.14083	4.26282	0.407697	0.525213
26	64	4.17083	4.32336	0.409896	0.514424
26	65	4.20057	4.42041	0.417018	0.532564
26	66	4.23064	4.44569	0.418601	0.533212
26	67	4.25339	4.49799	0.419222	0.533777
