14  	  30  	  6.27692e-07  	  0.150955
14  	  32  	  4.21895e-08  	  0.151084
14  	  33  	  7.71153e-08  	  0.151103
16  	  16  	  1.11433e-05  	  0.151814
16  	  18  	  2.21269e-05  	  0.152016
16  	  19  	  5.24731e-06  	  0.152497
16  	  21  	  5.34302e-07  	  0.152818
16  	  22  	  2.46128e-07  	  0.152902
16  	  27  	  6.47987e-06  	  0.153516
16  	  29  	  6.11377e-06  	  0.153603
16  	  30  	  1.48207e-06  	  0.153732
16  	  32  	  1.39392e-07  	  0.153861
16  	  33  	  1.82894e-08  	  0.15388
18  	  18  	  3.13265e-07  	  0.152218
18  	  19  	  7.22444e-06  	  0.152699
18  	  21  	  5.40155e-07  	  0.15302
18  	  22  	  6.56977e-07  	  0.153104
18  	  24  	  1.62045e-08  	  0.153528
18  	  25  	  1.65167e-08  	  0.153552
18  	  27  	  6.33064e-06  	  0.153718
18  	  29  	  2.14497e-07  	  0.153805
18  	  30  	  2.04199e-06  	  0.153934
18  	  32  	  1.57916e-07  	  0.154063
18  	  33  	  1.8143e-07  	  0.154082
19  	  19  	  3.64103e-06  	  0.15318
19  	  21  	  1.16752e-06  	  0.153501
19  	  22  	  8.19013e-07  	  0.153585
19  	  24  	  1.66187e-08  	  0.154009
19  	  25  	  1.66178e-08  	  0.154033
19  	  27  	  1.53051e-06  	  0.154199
19  	  29  	  2.07381e-06  	  0.154286
19  	  30  	  2.05005e-06  	  0.154415
19  	  32  	  3.00164e-07  	  0.154544
19  	  33  	  2.10922e-07  	  0.154563
21  	  22  	  1.19968e-07  	  0.153906
21  	  27  	  1.60696e-07  	  0.15452
21  	  29  	  1.59923e-07  	  0.154607
21  	  30  	  3.28371e-07  	  0.154736
21  	  33  	  7.80911e-08  	  0.154884
22  	  22  	  2.87908e-08  	  0.15399
22  	  27  	  8.13907e-08  	  0.154604
22  	  29  	  1.97757e-07  	  0.154691
22  	  30  	  2.15314e-07  	  0.15482
22  	  32  	  7.6988e-08  	  0.154949
22  	  33  	  1.43156e-08  	  0.154968
27  	  27  	  9.39944e-07  	  0.155218
27  	  29  	  1.72845e-06  	  0.155305
27  	  30  	  4.27157e-07  	  0.155434
27  	  32  	  7.88561e-08  	  0.155563
27  	  33  	  1.58359e-08  	  0.155582
29  	  29  	  1.51416e-08  	  0.155392
29  	  30  	  5.80181e-07  	  0.155521
29  	  32  	  7.97372e-08  	  0.15565
29  	  33  	  3.52222e-08  	  0.155669
30  	  30  	  2.97929e-07  	  0.15565
30  	  32  	  6.18169e-08  	  0.155779
30  	  33  	  9.04381e-08  	  0.155798
-1  	  -1  	  -1  	  -1
3  	  3  	  3  	  3
5  	  24  	  0.0107388  	  0.00017
5  	  25  	  0.0144089  	  0.000194
5  	  27  	  0.00600819  	  0.00036
5  	  29  	  0.00536909  	  0.000447
5  	  30  	  0.00347952  	  0.000576
5  	  32  	  0.00102507  	  0.000705
5  	  33  	  0.00118222  	  0.000724
6  	  11  	  0.0285545  	  0.001965
6  	  13  	  0.174811  	  0.002638
6  	  14  	  0.19645  	  0.00296
6  	  16  	  0.0157078  	  0.005737
6  	  18  	  0.00612992  	  0.005939
6  	  19  	  0.0076614  	  0.00642
6  	  21  	  0.0335307  	  0.006741
6  	  22  	  0.0367881  	  0.006825
6  	  24  	  0.0153733  	  0.007249
6  	  25  	  0.0181642  	  0.007273
6  	  27  	  0.00428278  	  0.007439
6  	  29  	  0.00171624  	  0.007526
6  	  30  	  0.00210823  	  0.007655
6  	  32  	  0.00745538  	  0.007784
6  	  33  	  0.00801415  	  0.007803
8  	  8  	  0.0063797  	  0.014559
8  	  10  	  0.013823  	  0.014982
8  	  11  	  0.0162072  	  0.016711
8  	  13  	  0.0107392  	  0.017384
8  	  14  	  0.0117093  	  0.017706
8  	  16  	  0.00304077  	  0.020483
8  	  18  	  0.0037784  	  0.020685
8  	  19  	  0.00451446  	  0.021166
8  	  21  	  0.00293622  	  0.021487
8  	  22  	  0.00323743  	  0.021571
8  	  24  	  0.000281658  	  0.021995
8  	  25  	  0.000268912  	  0.022019
8  	  27  	  0.000851267  	  0.022185
8  	  29  	  0.00103784  	  0.022272
8  	  30  	  0.00122827  	  0.022401
8  	  32  	  0.000704725  	  0.02253
8  	  33  	  0.000770948  	  0.022549
10  	  10  	  6.70968e-06  	  0.015405
10  	  11  	  0.000262084  	  0.017134
10  	  13  	  0.000892067  	  0.017807
10  	  14  	  0.00531129  	  0.018129
10  	  16  	  0.00262971  	  0.020906
10  	  18  	  1.16546e-06  	  0.021108
10  	  19  	  5.76985e-05  	  0.021589
10  	  21  	  0.000194823  	  0.02191
10  	  22  	  0.00096121  	  0.021994
10  	  24  	  0.000111184  	  0.022418
10  	  25  	  0.000373121  	  0.022442
10  	  27  	  0.000683096  	  0.022608
10  	  29  	  3.06725e-07  	  0.022695
10  	  30  	  1.45384e-05  	  0.022824
10  	  32  	  4.37974e-05  	  0.022953
10  	  33  	  0.000202482  	  0.022972
11  	  11  	  0.00101083  	  0.018863
11  	  13  	  0.00136596  	  0.019536
11  	  14  	  0.000911251  	  0.019858
11  	  16  	  0.0029313  	  0.022635
11  	  18  	  7.54413e-05  	  0.022837
11  	  19  	  0.000446535  	  0.023318
11  	  21  	  0.000229835  	  0.023639
11  	  22  	  0.000115683  	  0.023723
11  	  24  	  6.52133e-05  	  0.024147
11  	  25  	  6.45595e-05  	  0.024171
11  	  27  	  0.000758698  	  0.024337
11  	  29  	  2.08309e-05  	  0.024424
11  	  30  	  0.000112446  	  0.024553
11  	  32  	  4.83012e-05  	  0.024682
11  	  33  	  2.20338e-05  	  0.024701
13  	  13  	  0.000555336  	  0.020209
13  	  14  	  0.0138752  	  0.020531
13  	  16  	  0.00170744  	  0.023308
13  	  18  	  0.000274588  	  0.02351
13  	  19  	  0.000352588  	  0.023991
13  	  21  	  0.000297793  	  0.024312
13  	  22  	  0.00271514  	  0.024396
13  	  24  	  0.000240309  	  0.02482
13  	  25  	  0.000633096  	  0.024844
13  	  27  	  0.000429968  	  0.02501
13  	  29  	  7.82875e-05  	  0.025097
13  	  30  	  9.82215e-05  	  0.025226
13  	  32  	  7.2031e-05  	  0.025355
13  	  33  	  0.000592998  	  0.025374
14  	  14  	  0.00365857  	  0.020853
14  	  16  	  0.00188661  	  0.02363
14  	  18  	  0.00126771  	  0.023832
14  	  19  	  0.000204002  	  0.024313
14  	  21  	  0.00254849  	  0.024634
14  	  22  	  0.00150793  	  0.024718
14  	  24  	  0.000687863  	  0.025142
14  	  25  	  0.000492434  	  0.025166
14  	  27  	  0.0004819  	  0.025332
14  	  29  	  0.000340153  	  0.025419
14  	  30  	  5.64083e-05  	  0.025548
14  	  32  	  0.000558875  	  0.025677
14  	  33  	  0.000335748  	  0.025696
16  	  16  	  0.000342095  	  0.026407
16  	  18  	  0.000718328  	  0.026609
16  	  19  	  0.000820942  	  0.02709
16  	  21  	  0.000474076  	  0.027411
16  	  22  	  0.000524516  	  0.027495
16  	  24  	  3.87017e-05  	  0.027919
16  	  25  	  3.43709e-05  	  0.027943
16  	  27  	  0.00018753  	  0.028109
16  	  29  	  0.000196371  	  0.028196
16  	  30  	  0.000222839  	  0.028325
16  	  32  	  0.000113571  	  0.028454
16  	  33  	  0.000124688  	  0.028473
18  	  18  	  5.16358e-07  	  0.026811
18  	  19  	  1.76558e-05  	  0.027292
18  	  21  	  5.72645e-05  	  0.027613
18  	  22  	  0.000240109  	  0.027697
18  	  24  	  1.77686e-05  	  0.028121
18  	  25  	  6.3721e-05  	  0.028145
18  	  27  	  0.000187068  	  0.028311
18  	  30  	  4.25322e-06  	  0.028527
18  	  32  	  1.25342e-05  	  0.028656
18  	  33  	  5.08967e-05  	  0.028675
19  	  19  	  4.75784e-05  	  0.027773
19  	  21  	  5.18826e-05  	  0.028094
19  	  22  	  2.18745e-05  	  0.028178
19  	  24  	  1.99747e-05  	  0.028602
19  	  25  	  1.78771e-05  	  0.028626
19  	  27  	  0.000211771  	  0.028792
19  	  29  	  4.72893e-06  	  0.028879
19  	  30  	  2.37591e-05  	  0.029008
19  	  32  	  1.08586e-05  	  0.029137
19  	  33  	  4.2294e-06  	  0.029156
21  	  21  	  3.66217e-05  	  0.028415
21  	  22  	  0.000539386  	  0.028499
21  	  24  	  4.50907e-05  	  0.028923
21  	  25  	  8.88911e-05  	  0.028947
21  	  27  	  0.00011855  	  0.029113
21  	  29  	  1.57155e-05  	  0.0292
21  	  30  	  1.41298e-05  	  0.029329
21  	  32  	  1.71339e-05  	  0.029458
21  	  33  	  0.000118891  	  0.029477
22  	  22  	  0.000164776  	  0.028583
22  	  24  	  0.000105985  	  0.029007
22  	  25  	  8.30265e-05  	  0.029031
22  	  27  	  0.000132729  	  0.029197
22  	  29  	  6.434e-05  	  0.029284
22  	  30  	  6.11993e-06  	  0.029413
22  	  32  	  0.000119151  	  0.029542
22  	  33  	  7.34578e-05  	  0.029561
24  	  24  	  1.61577e-06  	  0.029431
24  	  25  	  2.38527e-05  	  0.029455
24  	  27  	  9.3383e-06  	  0.029621
24  	  29  	  4.12219e-06  	  0.029708
24  	  30  	  5.69071e-06  	  0.029837
24  	  32  	  1.00913e-05  	  0.029966
24  	  33  	  2.17405e-05  	  0.029985
25  	  25  	  4.93102e-06  	  0.029479
25  	  27  	  7.99014e-06  	  0.029645
25  	  29  	  1.51502e-05  	  0.029732
25  	  30  	  4.89026e-06  	  0.029861
25  	  32  	  1.7827e-05  	  0.02999
25  	  33  	  1.71998e-05  	  0.030009
27  	  27  	  2.40296e-05  	  0.029811
27  	  29  	  4.78322e-05  	  0.029898
27  	  30  	  5.36953e-05  	  0.030027
27  	  32  	  2.65456e-05  	  0.030156
27  	  33  	  2.91316e-05  	  0.030175
29  	  30  	  1.36685e-06  	  0.030114
29  	  32  	  3.44698e-06  	  0.030243
29  	  33  	  1.28268e-05  	  0.030262
30  	  30  	  3.04621e-06  	  0.030243
30  	  32  	  2.72688e-06  	  0.030372
30  	  33  	  1.06967e-06  	  0.030391
32  	  32  	  2.15573e-06  	  0.030501
32  	  33  	  2.59803e-05  	  0.03052
33  	  33  	  8.30308e-06  	  0.030539
-1  	  -1  	  -1  	  -1
5  	  5  	  5  	  5
6  	  11  	  0.0158105  	  0.00107
6  	  13  	  0.0629896  	  0.001743
6  	  14  	  0.0189648  	  0.002065
6  	  16  	  0.00194669  	  0.004842
6  	  18  	  0.0201024  	  0.005044
6  	  19  	  0.00331665  	  0.005525
6  	  21  	  0.0132248  	  0.005846
6  	  22  	  0.00441545  	  0.00593
6  	  24  	  0.000816393  	  0.006354
6  	  25  	  0.00107859  	  0.006378
6  	  27  	  0.000545125  	  0.006544
6  	  29  	  0.00508214  	  0.006631
6  	  30  	  0.000922467  	  0.00676
6  	  32  	  0.00319771  	  0.006889
6  	  33  	  0.0010758  	  0.006908
8  	  8  	  0.000253943  	  0.013664
8  	  10  	  0.0134149  	  0.014087
8  	  11  	  0.00104393  	  0.015816
8  	  13  	  0.00301713  	  0.016489
8  	  14  	  0.000543912  	  0.016811
8  	  16  	  0.000116094  	  0.019588
8  	  18  	  0.00246829  	  0.01979
8  	  19  	  0.00027701  	  0.020271
8  	  21  	  0.000608458  	  0.020592
8  	  22  	  0.000107174  	  0.020676
8  	  24  	  5.30191e-05  	  0.0211
8  	  25  	  4.63638e-05  	  0.021124
8  	  27  	  4.29218e-05  	  0.02129
8  	  29  	  0.000632163  	  0.021377
8  	  30  	  8.54001e-05  	  0.021506
8  	  32  	  0.000145463  	  0.021635
8  	  33  	  2.39856e-05  	  0.021654
10  	  10  	  0.0148805  	  0.01451
10  	  11  	  0.0270196  	  0.016239
10  	  13  	  0.0131481  	  0.016912
10  	  14  	  0.0132714  	  0.017234
10  	  16  	  0.00384462  	  0.020011
10  	  18  	  0.00688196  	  0.020213
10  	  19  	  0.00744091  	  0.020694
10  	  21  	  0.00360963  	  0.021015
10  	  22  	  0.00377902  	  0.021099
10  	  24  	  0.000276484  	  0.021523
10  	  25  	  0.00019506  	  0.021547
10  	  27  	  0.00112724  	  0.021713
10  	  29  	  0.0018471  	  0.0218
10  	  30  	  0.00204545  	  0.021929
10  	  32  	  0.000883886  	  0.022058
10  	  33  	  0.000932364  	  0.022077
11  	  11  	  0.000426692  	  0.017968
11  	  13  	  0.00707839  	  0.018641
11  	  14  	  0.00125453  	  0.018963
11  	  16  	  0.000253275  	  0.02174
11  	  18  	  0.00488772  	  0.021942
11  	  19  	  0.000214772  	  0.022423
11  	  21  	  0.00177203  	  0.022744
11  	  22  	  0.000312452  	  0.022828
11  	  24  	  6.32057e-05  	  0.023252
11  	  25  	  3.30622e-05  	  0.023276
11  	  27  	  7.85417e-05  	  0.023442
11  	  29  	  0.00124666  	  0.023529
11  	  30  	  6.55522e-05  	  0.023658
11  	  32  	  0.000438358  	  0.023787
11  	  33  	  8.14689e-05  	  0.023806
13  	  13  	  0.00664635  	  0.019314
13  	  14  	  0.0237524  	  0.019636
13  	  16  	  0.000886587  	  0.022413
13  	  18  	  0.00230017  	  0.022615
13  	  19  	  0.00181532  	  0.023096
13  	  21  	  0.00314884  	  0.023417
13  	  22  	  0.00611211  	  0.023501
13  	  24  	  0.000721778  	  0.023925
13  	  25  	  0.0013599  	  0.023949
13  	  27  	  0.0002793  	  0.024115
13  	  29  	  0.000606951  	  0.024202
13  	  30  	  0.000521419  	  0.024331
13  	  32  	  0.000785866  	  0.02446
13  	  33  	  0.00151063  	  0.024479
14  	  14  	  0.00119653  	  0.019958
14  	  16  	  0.00015277  	  0.022735
14  	  18  	  0.00198895  	  0.022937
14  	  19  	  0.000319159  	  0.023418
14  	  21  	  0.00467177  	  0.023739
14  	  22  	  0.000579578  	  0.023823
14  	  24  	  0.000304985  	  0.024247
14  	  25  	  0.000131709  	  0.024271
14  	  27  	  4.42991e-05  	  0.024437
14  	  29  	  0.000490795  	  0.024524
14  	  30  	  8.66678e-05  	  0.024653
14  	  32  	  0.00108616  	  0.024782
14  	  33  	  0.000140641  	  0.024801
16  	  16  	  1.27424e-05  	  0.025512
16  	  18  	  0.00070645  	  0.025714
16  	  19  	  6.44224e-05  	  0.026195
16  	  21  	  0.000169087  	  0.026516
16  	  22  	  2.37676e-05  	  0.0266
16  	  24  	  1.17225e-05  	  0.027024
16  	  25  	  8.91807e-06  	  0.027048
16  	  27  	  8.17128e-06  	  0.027214
16  	  29  	  0.000179165  	  0.027301
16  	  30  	  1.93139e-05  	  0.02743
16  	  32  	  3.89244e-05  	  0.027559
16  	  33  	  7.18204e-06  	  0.027578
18  	  18  	  0.000757439  	  0.025916
18  	  19  	  0.00134825  	  0.026397
18  	  21  	  0.000614834  	  0.026718
18  	  22  	  0.000566544  	  0.026802
18  	  24  	  4.10025e-05  	  0.027226
18  	  25  	  2.15228e-05  	  0.02725
18  	  27  	  0.000207391  	  0.027416
18  	  29  	  0.00040014  	  0.027503
18  	  30  	  0.000370417  	  0.027632
18  	  32  	  0.000150447  	  0.027761
18  	  33  	  0.000140788  	  0.02778
19  	  19  	  2.75351e-05  	  0.026878
19  	  21  	  0.000447494  	  0.027199
19  	  22  	  7.28931e-05  	  0.027283
19  	  24  	  1.64457e-05  	  0.027707
19  	  25  	  7.99763e-06  	  0.027731
19  	  27  	  2.00615e-05  	  0.027897
19  	  29  	  0.000342182  	  0.027984
19  	  30  	  1.60501e-05  	  0.028113
19  	  32  	  0.000109742  	  0.028242
19  	  33  	  1.9256e-05  	  0.028261
21  	  21  	  0.000366794  	  0.02752
21  	  22  	  0.00122638  	  0.027604
21  	  24  	  0.000116391  	  0.028028
21  	  25  	  0.000219631  	  0.028052
21  	  27  	  5.08723e-05  	  0.028218
21  	  29  	  0.000156551  	  0.028305
21  	  30  	  0.00012393  	  0.028434
21  	  32  	  0.00017672  	  0.028563
21  	  33  	  0.000298067  	  0.028582
22  	  22  	  6.80292e-05  	  0.027688
22  	  24  	  5.21355e-05  	  0.028112
22  	  25  	  2.19494e-05  	  0.028136
22  	  27  	  9.03124e-06  	  0.028302
22  	  29  	  0.00014052  	  0.028389
22  	  30  	  2.16395e-05  	  0.028518
22  	  32  	  0.000284375  	  0.028647
22  	  33  	  3.35341e-05  	  0.028666
24  	  24  	  3.37949e-06  	  0.028536
24  	  25  	  2.00981e-05  	  0.02856
24  	  27  	  2.84423e-06  	  0.028726
24  	  29  	  9.73438e-06  	  0.028813
24  	  30  	  4.10785e-06  	  0.028942
24  	  32  	  2.48776e-05  	  0.029071
24  	  33  	  1.10478e-05  	  0.02909
25  	  25  	  1.40462e-06  	  0.028584
25  	  27  	  2.02525e-06  	  0.02875
25  	  29  	  4.46936e-06  	  0.028837
25  	  30  	  1.77337e-06  	  0.028966
25  	  32  	  4.73649e-05  	  0.029095
25  	  33  	  4.45539e-06  	  0.029114
27  	  27  	  8.52498e-07  	  0.028916
27  	  29  	  5.11949e-05  	  0.029003
27  	  30  	  4.82756e-06  	  0.029132
27  	  32  	  1.04968e-05  	  0.029261
27  	  33  	  1.63279e-06  	  0.02928
29  	  29  	  5.18381e-05  	  0.02909
29  	  30  	  9.21798e-05  	  0.029219
29  	  32  	  3.67454e-05  	  0.029348
29  	  33  	  3.35744e-05  	  0.029367
30  	  30  	  2.14175e-06  	  0.029348
30  	  32  	  2.88884e-05  	  0.029477
30  	  33  	  4.62533e-06  	  0.029496
32  	  32  	  2.03992e-05  	  0.029606
32  	  33  	  6.60964e-05  	  0.029625
33  	  33  	  3.79662e-06  	  0.029644
-1  	  -1  	  -1  	  -1
6  	  6  	  6  	  6
8  	  8  	  0.000101594  	  0.006585
8  	  10  	  4.25815e-05  	  0.007008
8  	  11  	  0.0156696  	  0.008737
8  	  13  	  0.00343046  	  0.00941
8  	  14  	  0.00801158  	  0.009732
8  	  16  	  5.48871e-05  	  0.012509
8  	  18  	  3.21878e-06  	  0.012711
8  	  19  	  0.00278596  	  0.013192
8  	  21  	  0.00048052  	  0.013513
8  	  22  	  0.00107798  	  0.013597
8  	  24  	  0.00049317  	  0.014021
8  	  25  	  0.000790375  	  0.014045
8  	  27  	  1.85276e-05  	  0.014211
8  	  29  	  2.82262e-06  	  0.014298
8  	  30  	  0.000684917  	  0.014427
8  	  32  	  9.88771e-05  	  0.014556
8  	  33  	  0.00020921  	  0.014575
10  	  10  	  5.70154e-05  	  0.007431
10  	  11  	  0.0262148  	  0.00916
10  	  13  	  0.00117082  	  0.009833
10  	  14  	  0.00577314  	  0.010155
10  	  16  	  1.84949e-05  	  0.012932
10  	  18  	  2.86647e-05  	  0.013134
10  	  19  	  0.00483431  	  0.013615
10  	  21  	  0.000223694  	  0.013936
10  	  22  	  0.000928389  	  0.01402
10  	  24  	  0.000356107  	  0.014444
10  	  25  	  0.000779318  	  0.014468
10  	  27  	  5.0822e-06  	  0.014634
10  	  29  	  7.7863e-06  	  0.014721
10  	  30  	  0.00119439  	  0.01485
10  	  32  	  5.28217e-05  	  0.014979
10  	  33  	  0.00020845  	  0.014998
11  	  11  	  0.0282464  	  0.010889
11  	  13  	  0.0296233  	  0.011562
11  	  14  	  0.0337485  	  0.011884
11  	  16  	  0.00440064  	  0.014661
11  	  18  	  0.00657066  	  0.014863
11  	  19  	  0.0127402  	  0.015344
11  	  21  	  0.0075082  	  0.015665
11  	  22  	  0.00867447  	  0.015749
11  	  24  	  0.000899392  	  0.016173
11  	  25  	  0.00102202  	  0.016197
11  	  27  	  0.00128383  	  0.016363
11  	  29  	  0.00180638  	  0.01645
11  	  30  	  0.00335403  	  0.016579
11  	  32  	  0.001793  	  0.016708
11  	  33  	  0.00205357  	  0.016727
13  	  13  	  0.00352589  	  0.012235
13  	  14  	  0.0650377  	  0.012557
13  	  16  	  0.000815184  	  0.015334
13  	  18  	  0.000363994  	  0.015536
13  	  19  	  0.00487831  	  0.016017
13  	  21  	  0.00148756  	  0.016338
13  	  22  	  0.0114937  	  0.016422
13  	  24  	  0.000480084  	  0.016846
13  	  25  	  0.00151516  	  0.01687
13  	  27  	  0.000243908  	  0.017036
13  	  29  	  0.000116596  	  0.017123
13  	  30  	  0.0011942  	  0.017252
13  	  32  	  0.000360915  	  0.017381
13  	  33  	  0.00251734  	  0.0174
14  	  14  	  0.0424202  	  0.012879
14  	  16  	  0.00193854  	  0.015656
14  	  18  	  0.001338  	  0.015858
14  	  19  	  0.00613122  	  0.016339
14  	  21  	  0.0136407  	  0.01666
14  	  22  	  0.0172777  	  0.016744
14  	  24  	  0.00475018  	  0.017168
14  	  25  	  0.00420344  	  0.017192
14  	  27  	  0.000571002  	  0.017358
14  	  29  	  0.000395503  	  0.017445
14  	  30  	  0.00157149  	  0.017574
14  	  32  	  0.00318442  	  0.017703
14  	  33  	  0.00393534  	  0.017722
16  	  16  	  8.30823e-06  	  0.018433
16  	  18  	  1.94934e-06  	  0.018635
16  	  19  	  0.000776756  	  0.019116
16  	  21  	  0.000118805  	  0.019437
16  	  22  	  0.000267666  	  0.019521
16  	  24  	  5.53849e-05  	  0.019945
16  	  25  	  9.78888e-05  	  0.019969
16  	  27  	  5.33802e-06  	  0.020135
16  	  29  	  2.25272e-07  	  0.020222
16  	  30  	  0.000188842  	  0.020351
16  	  32  	  2.37298e-05  	  0.02048
16  	  33  	  5.13456e-05  	  0.020499
18  	  18  	  1.52095e-06  	  0.018837
18  	  19  	  0.00119285  	  0.019318
18  	  21  	  5.83185e-05  	  0.019639
18  	  22  	  0.000245621  	  0.019723
18  	  24  	  5.14549e-05  	  0.020147
18  	  25  	  0.000105945  	  0.020171
18  	  27  	  3.46773e-07  	  0.020337
18  	  29  	  4.87105e-07  	  0.020424
18  	  30  	  0.000293197  	  0.020553
18  	  32  	  1.28757e-05  	  0.020682
18  	  33  	  5.55056e-05  	  0.020701
19  	  19  	  0.00136172  	  0.019799
19  	  21  	  0.00123374  	  0.02012
19  	  22  	  0.0015487  	  0.020204
19  	  24  	  0.000120166  	  0.020628
19  	  25  	  0.000143768  	  0.020652
19  	  27  	  0.000224542  	  0.020818
19  	  29  	  0.000324934  	  0.020905
19  	  30  	  0.000703803  	  0.021034
19  	  32  	  0.000292718  	  0.021163
19  	  33  	  0.000363458  	  0.021182
21  	  21  	  0.000145649  	  0.020441
21  	  22  	  0.00253055  	  0.020525
